date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,generated_irrigated,real_soil_moisture_mm
2019-11-04,Ghaziabad,Wheat,23.43,0.14,2.51,10.84,3.224931699204877,0.0,212.24274797530856
2019-11-05,Ghaziabad,Wheat,22.74,0.0,2.48,14.49,3.3128057097249606,0.0,208.9299422655836
2019-11-06,Ghaziabad,Wheat,23.65,0.0,1.22,12.93,3.300759576500413,0.0,205.6291826890832
2019-11-07,Ghaziabad,Wheat,22.39,0.39,1.62,5.19,2.927603347969375,0.0,203.0915793411138
2019-11-08,Ghaziabad,Wheat,23.4,0.05,1.75,12.4,3.2229398693379676,0.0,199.91863947177583
2019-11-09,Ghaziabad,Wheat,22.78,0.0,2.4,14.08,3.2304068813749067,0.0,196.68823259040093
2019-11-10,Ghaziabad,Wheat,21.62,0.0,2.41,12.33,3.048867257615381,0.0,193.63936533278556
2019-11-11,Ghaziabad,Wheat,20.63,0.0,1.77,11.58,2.926047040080597,0.0,190.71331829270497
2019-11-12,Ghaziabad,Wheat,20.19,0.0,1.97,11.47,2.873379966101458,0.0,187.83993832660352
2019-11-13,Ghaziabad,Wheat,21.01,0.0,1.44,9.42,2.8330731136172895,0.0,185.0068652129862
2019-11-14,Ghaziabad,Wheat,21.87,0.0,0.99,6.15,2.768022214424481,0.0,182.23884299856172
2019-11-15,Ghaziabad,Wheat,20.57,0.0,1.18,10.1,2.8020555931336313,0.0,179.43678740542808
2019-11-16,Ghaziabad,Wheat,20.98,0.0,3.03,11.46,2.8760155164715218,1.0,225.0
2019-11-17,Ghaziabad,Wheat,21.16,0.0,4.31,14.19,2.988738226353884,0.0,222.0112617736461
2019-11-18,Ghaziabad,Wheat,19.46,0.0,2.58,13.96,2.8367497415882315,0.0,219.1745120320579
2019-11-19,Ghaziabad,Wheat,19.71,0.0,1.52,13.38,2.820623416321748,0.0,216.35388861573614
2019-11-20,Ghaziabad,Wheat,20.23,0.0,0.83,13.36,2.8467112563110155,0.0,213.50717735942513
2019-11-21,Ghaziabad,Wheat,19.58,0.0,1.14,10.64,2.6776620813844683,0.0,210.82951527804067
2019-11-22,Ghaziabad,Wheat,19.96,0.0,1.39,10.28,2.6786741389742814,0.0,208.1508411390664
2019-11-23,Ghaziabad,Wheat,20.78,0.0,2.47,8.86,2.664934187170971,0.0,205.4859069518954
2019-11-24,Ghaziabad,Wheat,21.44,0.0,2.35,9.69,2.735734163506544,0.0,202.75017278838885
2019-11-25,Ghaziabad,Wheat,22.17,0.0,1.17,10.98,2.832114211629539,0.0,199.9180585767593
2019-11-26,Ghaziabad,Wheat,21.61,0.0,1.41,10.03,2.7412872910089505,0.0,197.17677128575036
2019-11-27,Ghaziabad,Wheat,20.46,0.2,1.94,8.74,2.5969469854764036,0.0,194.77982430027396
2019-11-28,Ghaziabad,Wheat,19.89,8.52,3.16,6.47,2.451542963871817,0.0,200.84828133640215
2019-11-29,Ghaziabad,Wheat,18.32,4.15,1.51,9.9,2.4809830987587307,0.0,202.51729823764342
2019-11-30,Ghaziabad,Wheat,16.88,0.0,1.83,10.19,2.385352808766376,0.0,200.13194542887703
2019-12-01,Ghaziabad,Wheat,15.73,0.0,1.93,10.45,2.3086112084052246,0.0,197.8233342204718
2019-12-02,Ghaziabad,Wheat,15.02,0.0,2.05,12.52,2.3256735689205614,0.0,195.49766065155123
2019-12-03,Ghaziabad,Wheat,15.21,0.0,2.03,14.03,2.3845725372553463,0.0,193.1130881142959
2019-12-04,Ghaziabad,Wheat,15.45,0.0,1.43,11.94,2.3232731037507803,0.0,190.7898150105451
2019-12-05,Ghaziabad,Wheat,16.07,0.0,0.75,9.95,2.2882578976067482,0.0,188.50155711293837
2019-12-06,Ghaziabad,Wheat,16.89,0.0,0.73,9.48,2.320217764184872,0.0,186.1813393487535
2019-12-07,Ghaziabad,Wheat,17.61,0.0,0.92,9.78,2.374744055927172,0.0,183.80659529282633
2019-12-08,Ghaziabad,Wheat,17.15,0.0,0.96,9.47,2.3271567217970746,0.0,181.47943857102925
2019-12-09,Ghaziabad,Wheat,15.48,0.0,0.96,8.94,2.192224079760606,0.0,179.28721449126866
2019-12-10,Ghaziabad,Wheat,15.88,0.0,1.22,9.05,2.2187467803237104,1.0,225.0
2019-12-11,Ghaziabad,Wheat,16.45,0.0,0.89,7.37,2.1880657799904477,0.0,222.81193422000956
2019-12-12,Ghaziabad,Wheat,15.52,12.65,2.19,4.71,2.080196300405232,0.0,225.0
2019-12-13,Ghaziabad,Wheat,15.18,26.34,2.0,3.12,2.0558695356301078,0.0,225.0
2019-12-14,Ghaziabad,Wheat,13.77,0.1,1.11,7.19,2.0024736783576835,0.0,223.0975263216423
2019-12-15,Ghaziabad,Wheat,13.01,0.0,1.69,9.36,2.027307147553855,0.0,221.07021917408846
2019-12-16,Ghaziabad,Wheat,11.31,0.0,2.14,2.88,1.8085903281979288,0.0,219.26162884589053
2019-12-17,Ghaziabad,Wheat,10.7,0.0,2.08,3.74,1.7694343178853218,0.0,217.4921945280052
2019-12-18,Ghaziabad,Wheat,10.32,0.0,1.93,8.0,1.80443999716495,0.0,215.68775453084024
2019-12-19,Ghaziabad,Wheat,11.15,0.0,1.22,5.69,1.7959093099782912,0.0,213.89184522086194
2019-12-20,Ghaziabad,Wheat,12.84,0.0,1.25,6.78,1.92292198457999,0.0,211.96892323628194
2019-12-21,Ghaziabad,Wheat,14.46,0.0,1.78,6.64,2.0195648166828954,0.0,209.94935841959904
2019-12-22,Ghaziabad,Wheat,12.17,0.0,2.25,7.32,1.900063343806765,0.0,208.04929507579226
2019-12-23,Ghaziabad,Wheat,11.95,0.0,1.84,7.45,1.8913441511654405,0.0,206.15795092462682
2019-12-24,Ghaziabad,Wheat,10.65,0.0,1.22,7.74,1.8191610031912615,0.0,204.33878992143556
2019-12-25,Ghaziabad,Wheat,9.79,0.0,1.92,6.84,1.7372422589219376,0.0,202.60154766251364
2019-12-26,Ghaziabad,Wheat,9.14,0.0,2.24,7.93,1.7313920448002091,0.0,200.87015561771344
2019-12-27,Ghaziabad,Wheat,7.52,0.0,1.53,7.99,1.6308242798221786,0.0,199.23933133789126
2019-12-28,Ghaziabad,Wheat,7.48,0.0,1.36,5.79,1.5782232467082367,0.0,197.66110809118302
2019-12-29,Ghaziabad,Wheat,8.9,0.0,1.01,6.83,1.6892007643556048,0.0,195.97190732682742
2019-12-30,Ghaziabad,Wheat,8.55,0.0,1.46,2.52,1.6509614462699422,0.0,194.32094588055747
2019-12-31,Ghaziabad,Wheat,8.04,0.0,1.19,7.41,1.6576804638144325,0.0,192.66326541674303
2020-01-01,Ghaziabad,Wheat,10.65,0.0,1.54,10.28,1.9195295417569613,0.0,190.74373587498607
2020-01-02,Ghaziabad,Wheat,12.48,0.06,1.48,10.87,2.066533312559711,0.0,188.73720256242638
2020-01-03,Ghaziabad,Wheat,14.64,0.06,1.14,11.11,2.227197881456102,0.0,186.57000468097027
2020-01-04,Ghaziabad,Wheat,13.88,0.09,1.38,9.07,2.109661284331114,0.0,184.55034339663916
2020-01-05,Ghaziabad,Wheat,12.81,0.0,1.61,10.77,2.100577782205009,0.0,182.44976561443414
2020-01-06,Ghaziabad,Wheat,13.7,0.02,1.5,5.41,2.0106496676170393,0.0,180.45911594681712
2020-01-07,Ghaziabad,Wheat,14.59,0.89,2.0,5.94,2.074455387929758,0.0,179.27466055888735
2020-01-08,Ghaziabad,Wheat,13.18,9.69,1.79,2.21,1.991207871516108,0.0,186.97345268737124
2020-01-09,Ghaziabad,Wheat,9.67,0.15,2.59,10.49,1.8985958991063525,0.0,185.2248567882649
2020-01-10,Ghaziabad,Wheat,8.99,0.0,2.1,13.63,1.946919829635618,0.0,183.27793695862928
2020-01-11,Ghaziabad,Wheat,10.4,0.0,1.54,13.4,2.0493371770082054,0.0,181.22859978162109
2020-01-12,Ghaziabad,Wheat,13.13,0.0,1.22,13.3,2.2521544202819137,0.0,178.97644536133916
2020-01-13,Ghaziabad,Wheat,14.82,0.27,2.15,8.18,2.202224113197593,1.0,225.0
2020-01-14,Ghaziabad,Wheat,14.25,0.02,1.43,8.24,2.174353878001596,0.0,222.8456461219984
2020-01-15,Ghaziabad,Wheat,13.32,0.0,1.33,9.18,2.152588491358323,0.0,220.69305763064008
2020-01-16,Ghaziabad,Wheat,12.64,3.03,1.96,4.34,2.0245101512211687,0.0,221.69854747941892
2020-01-17,Ghaziabad,Wheat,12.85,7.54,1.57,8.42,2.1115985207347014,0.0,225.0
2020-01-18,Ghaziabad,Wheat,12.95,0.0,1.3,6.07,2.0656823355919287,0.0,222.93431766440807
2020-01-19,Ghaziabad,Wheat,11.06,0.0,1.92,11.3,2.0978389241093716,0.0,220.8364787402987
2020-01-20,Ghaziabad,Wheat,11.01,0.0,1.42,7.97,1.9969740354601668,0.0,218.83950470483853
2020-01-21,Ghaziabad,Wheat,13.13,0.0,1.18,8.77,2.182128697697567,0.0,216.65737600714095
2020-01-22,Ghaziabad,Wheat,12.91,0.0,2.05,9.53,2.2031338766945954,0.0,214.45424213044635
2020-01-23,Ghaziabad,Wheat,11.36,0.0,3.52,15.05,2.2744003638452965,0.0,212.17984176660104
2020-01-24,Ghaziabad,Wheat,11.46,0.0,2.95,16.43,2.3340550514474994,0.0,209.84578671515354
2020-01-25,Ghaziabad,Wheat,11.77,0.0,1.42,13.95,2.2941936751062033,0.0,207.55159304004732
2020-01-26,Ghaziabad,Wheat,14.12,0.0,1.62,14.52,2.5075666298333195,0.0,205.044026410214
2020-01-27,Ghaziabad,Wheat,15.98,0.44,1.66,9.11,2.468934240825624,0.0,203.01509216938837
2020-01-28,Ghaziabad,Wheat,14.23,5.96,1.93,8.59,2.3346074631739127,0.0,206.64048470621447
2020-01-29,Ghaziabad,Wheat,13.94,1.26,1.27,13.29,2.4897924804245815,0.0,205.4106922257899
2020-01-30,Ghaziabad,Wheat,12.01,0.0,2.38,15.63,2.423559194702981,0.0,202.9871330310869
2020-01-31,Ghaziabad,Wheat,11.83,0.0,1.81,15.08,2.4044160271497717,0.0,200.58271700393712
2020-02-01,Ghaziabad,Wheat,12.39,0.0,1.35,14.99,2.459828923062502,0.0,198.12288808087462
2020-02-02,Ghaziabad,Wheat,11.46,0.0,2.04,15.07,2.3990991123268763,0.0,195.72378896854775
2020-02-03,Ghaziabad,Wheat,12.08,0.0,1.49,15.98,2.4912236488502875,0.0,193.23256531969747
2020-02-04,Ghaziabad,Wheat,12.61,0.0,1.2,14.02,2.486610383382884,0.0,190.74595493631458
2020-02-05,Ghaziabad,Wheat,12.66,0.0,2.04,13.77,2.496285923986567,0.0,188.249669012328
2020-02-06,Ghaziabad,Wheat,12.14,0.0,1.41,14.58,2.4929781254190004,0.0,185.756690886909
2020-02-07,Ghaziabad,Wheat,12.41,0.0,1.57,14.74,2.5344993612641975,0.0,183.2221915256448
2020-02-08,Ghaziabad,Wheat,11.94,0.0,1.89,15.45,2.531137920136071,0.0,180.69105360550873
2020-02-09,Ghaziabad,Wheat,12.83,0.0,1.51,15.45,2.621394558204694,0.0,178.06965904730404
2020-02-10,Ghaziabad,Wheat,13.52,0.0,1.55,15.15,2.6855791386497803,1.0,225.0
2020-02-11,Ghaziabad,Wheat,14.23,0.0,1.37,14.96,2.755525118900179,0.0,222.24447488109982
2020-02-12,Ghaziabad,Wheat,15.65,0.0,2.32,15.44,2.9109281204072737,0.0,219.33354676069254
2020-02-13,Ghaziabad,Wheat,18.71,0.0,3.6,17.21,3.2625092956143735,0.0,216.07103746507818
2020-02-14,Ghaziabad,Wheat,17.74,0.0,4.06,18.46,3.2391099659554543,0.0,212.8319274991227
2020-02-15,Ghaziabad,Wheat,15.62,0.0,2.85,19.72,3.1053957648255652,0.0,209.72653173429714
2020-02-16,Ghaziabad,Wheat,16.12,0.0,2.05,19.19,3.151045057697894,0.0,206.57548667659924
2020-02-17,Ghaziabad,Wheat,16.46,0.0,2.16,18.6,3.1796745576617362,0.0,203.3958121189375
2020-02-18,Ghaziabad,Wheat,16.31,0.0,2.16,19.6,3.2180216168190703,0.0,200.17779050211843
2020-02-19,Ghaziabad,Wheat,18.39,0.0,2.3,15.03,3.2613968131156414,0.0,196.91639368900277
2020-02-20,Ghaziabad,Wheat,19.08,1.75,3.74,15.7,3.368903507106903,0.0,195.29749018189588
2020-02-21,Ghaziabad,Wheat,17.18,9.08,3.3,6.36,2.9260733081994643,0.0,201.45141687369642
2020-02-22,Ghaziabad,Wheat,17.31,0.08,1.65,12.47,3.1211867600011356,0.0,198.4102301136953
2020-02-23,Ghaziabad,Wheat,19.26,0.29,0.89,12.75,3.3252731762059136,0.0,195.37495693748937
2020-02-24,Ghaziabad,Wheat,18.91,0.0,1.87,15.82,3.4349527176878047,0.0,191.94000421980158
2020-02-25,Ghaziabad,Wheat,18.45,0.57,1.66,15.98,3.417227249248149,0.0,189.09277697055342
2020-02-26,Ghaziabad,Wheat,18.91,0.0,1.5,16.61,3.504541870920358,0.0,185.58823509963307
2020-02-27,Ghaziabad,Wheat,18.11,0.0,1.56,14.29,3.358060454409909,0.0,182.23017464522314
2020-02-28,Ghaziabad,Wheat,19.58,0.0,2.91,14.33,3.516949453644319,0.0,178.71322519157883
2020-02-29,Ghaziabad,Wheat,19.94,5.39,2.61,14.05,3.5593333401377203,0.0,180.5438918514411
2020-03-01,Ghaziabad,Wheat,20.47,1.02,1.48,17.82,3.7838357400299083,0.0,177.7800561114112
2020-03-02,Ghaziabad,Wheat,20.93,0.0,1.14,17.57,3.8398837353653508,1.0,225.0
2020-03-03,Ghaziabad,Wheat,21.0,0.0,1.48,17.3,3.8565336666227585,0.0,221.14346633337723
2020-03-04,Ghaziabad,Wheat,21.23,4.16,1.48,15.4,3.821070861414666,0.0,221.48239547196258
2020-03-05,Ghaziabad,Wheat,20.19,6.15,2.43,15.08,3.7262837827267496,0.0,223.90611168923584
2020-03-06,Ghaziabad,Wheat,17.96,37.97,3.09,12.01,3.4053278028582916,0.0,225.0
2020-03-07,Ghaziabad,Wheat,18.0,0.16,1.47,12.14,3.4331855159172777,0.0,221.72681448408272
2020-03-08,Ghaziabad,Wheat,18.14,0.0,1.67,20.17,3.775877812274214,0.0,217.9509366718085
2020-03-09,Ghaziabad,Wheat,17.52,0.0,2.89,21.25,3.768732907677513,0.0,214.182203764131
2020-03-10,Ghaziabad,Wheat,18.18,0.0,1.34,18.62,3.760231075004176,0.0,210.42197268912682
2020-03-11,Ghaziabad,Wheat,19.97,0.53,2.35,16.94,3.8999334602683366,0.0,207.0520392288585
2020-03-12,Ghaziabad,Wheat,21.01,1.86,2.09,18.93,4.109442222207251,0.0,204.80259700665124
2020-03-13,Ghaziabad,Wheat,20.02,1.99,1.36,20.42,4.083138597154469,0.0,202.7094584094968
2020-03-14,Ghaziabad,Wheat,16.97,4.09,1.48,13.5,3.5138037363508747,0.0,203.28565467314593
2020-03-15,Ghaziabad,Wheat,17.73,2.8,0.9,19.51,3.839197546759709,0.0,202.24645712638622
2020-03-16,Ghaziabad,Wheat,19.27,0.0,1.48,17.07,3.928774754848208,0.0,198.317682371538
2020-03-17,Ghaziabad,Wheat,20.39,0.0,2.13,22.13,4.26950903414621,0.0,194.0481733373918
2020-03-18,Ghaziabad,Wheat,21.42,0.0,2.15,21.3,4.371238197303073,0.0,189.67693514008872
2020-03-19,Ghaziabad,Wheat,22.65,0.0,1.58,21.73,4.546778152300455,0.0,185.13015698778827
2020-03-20,Ghaziabad,Wheat,23.72,0.01,0.97,18.36,4.541451459669518,0.0,180.59870552811873
2020-03-21,Ghaziabad,Wheat,24.72,0.0,0.81,18.62,4.683685806913043,0.0,175.91501972120568
2020-03-22,Ghaziabad,Wheat,24.18,0.0,1.74,22.43,4.811952386566449,1.0,225.0
2020-03-23,Ghaziabad,Wheat,23.77,0.0,1.37,20.7,4.710936347022733,0.0,220.28906365297726
2020-03-24,Ghaziabad,Wheat,24.48,0.48,1.34,14.96,4.551302032956219,0.0,216.21776162002104
2020-03-25,Ghaziabad,Wheat,25.36,0.0,2.13,21.59,4.972882936852452,0.0,211.2448786831686
2020-03-26,Ghaziabad,Wheat,24.0,0.24,2.63,13.26,4.459897226890743,0.0,207.02498145627786
2020-03-27,Ghaziabad,Wheat,22.54,3.74,2.21,11.81,4.256451524078933,0.0,206.50852993219894
2020-03-28,Ghaziabad,Wheat,22.74,0.04,2.32,24.9,4.866113237666954,0.0,201.68241669453198
2020-03-29,Ghaziabad,Wheat,23.1,0.0,3.21,24.47,4.910545807829854,0.0,196.77187088670212
2020-03-30,Ghaziabad,Wheat,22.86,0.0,2.92,24.85,4.916124899432934,0.0,191.8557459872692
2020-03-31,Ghaziabad,Wheat,23.69,0.01,2.64,21.51,4.892738502409416,0.0,186.97300748485975
2020-04-01,Ghaziabad,Wheat,25.71,0.67,1.82,24.09,5.266379799586383,0.0,182.37662768527335
2020-04-02,Ghaziabad,Wheat,24.36,0.0,3.13,24.2,5.12640129547664,0.0,177.2502263897967
2020-04-03,Ghaziabad,Wheat,23.15,0.0,2.95,26.1,5.0761585641610445,1.0,225.0
2020-04-04,Ghaziabad,Wheat,23.96,0.0,2.5,26.17,5.197609106021289,0.0,219.80239089397872
2020-04-05,Ghaziabad,Wheat,25.81,0.0,1.53,23.87,5.344404153002797,0.0,214.45798674097594
2020-04-06,Ghaziabad,Wheat,26.62,0.0,2.46,25.44,5.533561491213373,0.0,208.92442524976258
2020-04-07,Ghaziabad,Wheat,26.81,0.0,2.7,24.45,5.530663612553732,0.0,203.39376163720885
2020-04-08,Ghaziabad,Wheat,25.96,0.0,2.63,25.11,5.472647640588387,0.0,197.92111399662048
2020-04-09,Ghaziabad,Wheat,25.51,0.0,2.49,24.4,5.402296771575056,0.0,192.5188172250454
2020-04-10,Ghaziabad,Wheat,27.89,0.0,2.15,24.61,5.727058501744907,0.0,186.7917587233005
2020-04-11,Ghaziabad,Wheat,29.14,0.0,1.97,24.82,5.912093772093424,0.0,180.87966495120708
2020-04-12,Ghaziabad,Wheat,28.96,0.0,2.87,25.34,5.932184453489529,0.0,174.94748049771755
2020-04-13,Ghaziabad,Wheat,30.33,0.0,2.47,24.18,6.066776338057357,1.0,225.0
2020-04-14,Ghaziabad,Wheat,32.34,0.0,0.98,20.4,6.1398596209930965,0.0,218.8601403790069
2020-04-15,Ghaziabad,Wheat,31.98,0.0,1.65,22.04,6.200129962808954,0.0,212.66001041619796
2020-04-16,Ghaziabad,Wheat,30.81,0.0,2.59,23.39,6.1402871806271575,0.0,206.5197232355708
2020-04-17,Ghaziabad,Wheat,29.68,0.05,1.52,22.38,5.96396047782666,0.0,200.60576275774417
2020-04-18,Ghaziabad,Wheat,29.8,2.06,1.96,21.67,5.959666643512739,0.0,196.70609611423143
2020-04-19,Ghaziabad,Wheat,28.88,1.36,2.26,24.0,5.973985557429136,0.0,192.0921105568023
2020-04-20,Ghaziabad,Wheat,24.65,0.07,2.4,13.19,4.947437776331843,0.0,187.21467278047047
2020-04-21,Ghaziabad,Wheat,27.72,0.01,1.83,23.68,5.84003124829313,0.0,181.38464153217734
2020-04-22,Ghaziabad,Wheat,28.48,0.0,1.74,26.05,6.065333970467556,0.0,175.3193075617098
2020-04-23,Ghaziabad,Wheat,28.45,0.19,2.18,16.04,5.582061481557999,1.0,225.0
2020-04-24,Ghaziabad,Wheat,30.77,0.01,1.4,26.11,6.398243377813232,0.0,218.61175662218676
2020-04-25,Ghaziabad,Wheat,31.94,0.1,1.03,21.25,6.314808766435857,0.0,212.3969478557509
2020-04-26,Ghaziabad,Wheat,30.15,11.86,2.54,14.76,5.760332740142247,0.0,218.49661511560868
2020-04-27,Ghaziabad,Wheat,28.01,1.69,3.26,25.09,6.026455613319687,0.0,214.160159502289
2020-04-28,Ghaziabad,Wheat,28.88,0.42,1.57,22.62,6.033454128496319,0.0,208.54670537379266
2020-04-29,Ghaziabad,Wheat,30.99,0.0,1.04,22.51,6.313606461466515,0.0,202.23309891232614
2020-04-30,Ghaziabad,Wheat,31.94,0.05,1.17,23.4,6.496146068402121,0.0,195.78695284392404
2020-05-01,Ghaziabad,None,32.37,0.35,1.99,24.81,6.638925466750049,0.0,0.0
2020-05-02,Ghaziabad,None,32.65,0.0,2.46,25.6,6.729818501065409,0.0,0.0
2020-05-03,Ghaziabad,None,31.26,8.73,2.69,14.87,5.9885423977611,0.0,0.0
2020-05-04,Ghaziabad,None,30.68,0.31,1.46,23.77,6.398100722009901,0.0,0.0
2020-05-05,Ghaziabad,None,31.56,0.07,1.4,25.39,6.608840540153513,0.0,0.0
2020-05-06,Ghaziabad,None,31.67,0.17,1.59,19.57,6.329690404772679,0.0,0.0
2020-05-07,Ghaziabad,None,30.16,3.85,2.16,27.44,6.543615452521144,0.0,0.0
2020-05-08,Ghaziabad,None,32.75,0.0,1.62,27.23,6.896907510557405,0.0,0.0
2020-05-09,Ghaziabad,None,33.4,0.0,1.44,25.99,6.930981590084644,0.0,0.0
2020-05-10,Ghaziabad,None,30.98,7.12,2.03,12.34,5.886188622577285,0.0,0.0
2020-05-11,Ghaziabad,None,30.14,0.0,1.89,21.66,6.290628985905194,0.0,0.0
2020-05-12,Ghaziabad,None,31.41,0.22,1.2,23.11,6.542203554660022,0.0,0.0
2020-05-13,Ghaziabad,None,32.66,0.18,1.43,14.07,6.217092434070098,0.0,0.0
2020-05-14,Ghaziabad,None,33.67,0.02,1.26,24.34,6.927487671178739,0.0,0.0
2020-05-15,Ghaziabad,None,33.41,0.09,3.31,25.46,6.96091805135481,0.0,0.0
2020-05-16,Ghaziabad,None,33.13,0.0,3.9,27.49,7.0376753487652355,0.0,0.0
2020-05-17,Ghaziabad,None,34.34,0.0,2.17,23.94,7.021320992588429,0.0,0.0
2020-05-18,Ghaziabad,None,34.03,0.0,2.49,26.33,7.1163971921579305,0.0,0.0
2020-05-19,Ghaziabad,None,33.72,0.0,2.62,27.29,7.13224108996509,0.0,0.0
2020-05-20,Ghaziabad,None,33.12,0.0,2.95,29.46,7.1687164434877575,0.0,0.0
2020-05-21,Ghaziabad,None,34.13,0.0,3.89,28.58,7.271722963542185,0.0,0.0
2020-05-22,Ghaziabad,None,36.52,0.0,1.86,28.69,7.6195449549827545,0.0,0.0
2020-05-23,Ghaziabad,None,38.66,0.0,2.01,25.22,7.725341985769935,0.0,0.0
2020-05-24,Ghaziabad,None,38.32,0.0,3.19,27.28,7.805000465085005,0.0,0.0
2020-05-25,Ghaziabad,None,37.83,0.0,3.06,28.61,7.818738750898915,0.0,0.0
2020-05-26,Ghaziabad,None,38.37,0.0,3.35,27.21,7.820418524862902,0.0,0.0
2020-05-27,Ghaziabad,None,38.92,0.0,2.09,25.3,7.790803013868568,0.0,0.0
2020-05-28,Ghaziabad,None,36.75,0.02,4.83,22.42,7.332559059408992,0.0,0.0
2020-05-29,Ghaziabad,None,34.91,3.28,4.37,21.14,7.0178278879451765,0.0,0.0
2020-05-30,Ghaziabad,None,31.65,8.01,2.81,22.76,6.673795664595234,0.0,0.0
2020-05-31,Ghaziabad,None,29.66,19.66,1.3,18.81,6.206644591511464,0.0,0.0
2020-06-01,Ghaziabad,Rice,31.02,1.36,1.83,25.07,6.7153988652589165,0.0,22.757037714399207
2020-06-02,Ghaziabad,Rice,31.92,2.3,1.4,24.17,6.795917151964476,1.0,50.0
2020-06-03,Ghaziabad,Rice,33.32,0.12,1.25,24.57,7.012217138001858,0.0,38.10778286199814
2020-06-04,Ghaziabad,Rice,31.8,3.03,2.31,12.34,6.137798236783855,0.0,29.99998462521428
2020-06-05,Ghaziabad,Rice,31.1,0.57,1.92,21.24,6.540613257744587,1.0,50.0
2020-06-06,Ghaziabad,Rice,31.45,0.62,1.7,23.58,6.712983995397403,0.0,38.907016004602596
2020-06-07,Ghaziabad,Rice,32.46,7.69,1.44,22.13,6.775632429775533,0.0,34.82138357482706
2020-06-08,Ghaziabad,Rice,33.31,0.08,1.54,25.63,7.081152443362393,0.0,22.820231131464666
2020-06-09,Ghaziabad,Rice,35.16,0.02,1.66,25.33,7.323011483097723,1.0,50.0
2020-06-10,Ghaziabad,Rice,36.36,0.02,1.51,23.55,7.3895866537745345,0.0,37.63041334622547
2020-06-11,Ghaziabad,Rice,36.53,0.09,1.31,23.69,7.422472123540007,0.0,25.297941222685463
2020-06-12,Ghaziabad,Rice,37.27,0.0,1.16,21.78,7.413042200095815,1.0,50.0
2020-06-13,Ghaziabad,Rice,36.62,0.1,1.68,14.84,6.909816551962165,0.0,38.190183448037835
2020-06-14,Ghaziabad,Rice,36.06,0.51,1.47,21.29,7.223858270487425,0.0,26.476325177550407
2020-06-15,Ghaziabad,Rice,36.41,0.06,1.26,24.46,7.454200330316253,1.0,50.0
2020-06-16,Ghaziabad,Rice,36.84,0.08,1.34,24.4,7.510321744725895,0.0,37.569678255274106
2020-06-17,Ghaziabad,Rice,36.2,0.03,1.76,25.3,7.47344079995022,0.0,25.12623745532389
2020-06-18,Ghaziabad,Rice,36.92,0.36,2.11,25.23,7.569042817565065,1.0,50.0
2020-06-19,Ghaziabad,Rice,37.8,0.0,2.07,22.28,7.517259629965341,0.0,37.48274037003466
2020-06-20,Ghaziabad,Rice,37.92,2.87,2.19,17.13,7.219911162957661,0.0,28.132829207076995
2020-06-21,Ghaziabad,Rice,35.59,0.05,1.74,23.65,7.294919235381232,1.0,50.0
2020-06-22,Ghaziabad,Rice,34.3,8.06,1.48,24.03,7.138595338751928,0.0,45.921404661248076
2020-06-23,Ghaziabad,Rice,34.31,1.16,3.53,23.22,7.094166515837882,0.0,34.98723814541019
2020-06-24,Ghaziabad,Rice,33.17,1.86,2.51,15.07,6.4822164772705815,0.0,25.365021668139605
2020-06-25,Ghaziabad,Rice,34.7,3.93,1.53,19.81,6.95179653455303,1.0,50.0
2020-06-26,Ghaziabad,Rice,34.31,0.22,1.89,18.39,6.817204063894196,0.0,38.402795936105804
2020-06-27,Ghaziabad,Rice,37.26,0.56,3.57,21.08,7.362396077513492,0.0,26.600399858592315
2020-06-28,Ghaziabad,Rice,37.44,0.2,3.68,22.69,7.4792760793892645,1.0,50.0
2020-06-29,Ghaziabad,Rice,37.66,0.43,2.74,20.99,7.405321129804013,0.0,38.024678870195984
2020-06-30,Ghaziabad,Rice,35.02,2.14,2.51,20.51,7.022596334152715,0.0,28.14208253604327
2020-07-01,Ghaziabad,Rice,36.08,0.26,1.54,17.79,6.999926665974664,1.0,50.0
2020-07-02,Ghaziabad,Rice,36.19,3.82,2.24,19.91,7.136523581790023,0.0,41.68347641820998
2020-07-03,Ghaziabad,Rice,36.94,3.85,2.14,19.88,7.230231949002703,0.0,33.30324446920728
2020-07-04,Ghaziabad,Rice,37.1,2.27,2.71,19.69,7.23610788238821,0.0,23.33713658681907
2020-07-05,Ghaziabad,Rice,31.4,21.62,1.83,19.36,6.463386859946142,0.0,33.493749726872935
2020-07-06,Ghaziabad,Rice,33.47,0.18,1.53,17.79,6.642693760247014,0.0,22.03105596662592
2020-07-07,Ghaziabad,Rice,29.93,10.88,4.22,16.02,6.085774710646359,0.0,21.825281255979565
2020-07-08,Ghaziabad,Rice,31.14,3.29,2.55,15.81,6.224150910821596,1.0,50.0
2020-07-09,Ghaziabad,Rice,33.49,1.58,1.96,21.38,6.832340683298341,0.0,39.74765931670166
2020-07-10,Ghaziabad,Rice,35.76,1.88,3.73,20.48,7.077474279553271,0.0,29.55018503714839
2020-07-11,Ghaziabad,Rice,34.82,3.9,2.64,19.61,6.898123754579761,0.0,21.552061282568626
2020-07-12,Ghaziabad,Rice,33.47,3.88,1.3,19.61,6.7156133300754846,1.0,50.0
2020-07-13,Ghaziabad,Rice,34.0,0.0,2.33,24.44,7.046435876742282,0.0,37.95356412325772
