date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,real_soil_moisture_mm
2021-08-10,Meerut,Rice,29.09,0.3,1.79,21.55,5.997068329253096,115.0180846452713
2021-08-11,Meerut,Rice,28.71,0.0,2.28,22.99,6.00658350929161,107.73944556713104
2021-08-12,Meerut,Rice,28.76,0.28,1.68,22.47,5.974610021751464,101.87340080738068
2021-08-13,Meerut,Rice,29.31,3.18,1.53,20.39,5.927657051293289,97.22976386547089
2021-08-14,Meerut,Rice,29.7,0.41,1.97,23.26,6.107308962839558,93.26744377613068
2021-08-15,Meerut,Rice,29.39,0.14,1.94,23.09,6.045031632451029,88.84601891040802
2021-08-16,Meerut,Rice,29.28,0.17,1.56,22.74,5.999390467537274,84.78889167308807
2021-08-17,Meerut,Rice,29.43,0.0,1.61,22.54,5.993976904934994,80.94463348388672
2021-08-18,Meerut,Rice,29.21,0.06,1.25,20.98,5.873713193496487,77.83756256103516
2021-08-19,Meerut,Rice,29.51,5.87,1.3,15.6,5.618859403909848,77.28900611400604
2021-08-20,Meerut,Rice,26.94,63.77,2.36,6.75,5.077468806954086,93.11675727367401
2021-08-21,Meerut,Rice,27.28,20.16,3.06,11.77,5.12845099364409,119.13471221923828
2021-08-22,Meerut,Rice,28.21,1.1,1.65,15.03,5.389599547302991,114.46018517017365
2021-08-23,Meerut,Rice,29.21,0.51,0.64,17.2,5.603715493978387,110.72483360767365
2021-08-24,Meerut,Rice,28.61,1.56,1.04,13.51,5.324892569580439,121.79069817066193
2021-08-25,Meerut,Rice,27.92,1.75,1.94,22.1,5.6578930860927255,111.35368645191193
2021-08-26,Meerut,Rice,28.2,0.32,1.98,19.66,5.556813118995201,104.27760779857635
2021-08-27,Meerut,Rice,29.43,12.64,1.12,20.9,5.750300116314792,99.32574927806854
2021-08-28,Meerut,Rice,28.92,11.38,0.93,15.37,5.390344392172086,96.6745376586914
2021-08-29,Meerut,Rice,28.57,1.8,1.0,13.92,5.257087221983801,97.81360924243927
2021-08-30,Meerut,Rice,27.74,1.24,1.48,16.81,5.291868553408438,96.07830047607422
2021-08-31,Meerut,Rice,26.51,3.56,1.92,5.56,4.831440550050392,108.4661453962326
2021-09-01,Meerut,Rice,26.6,33.28,1.52,3.46,4.821519903492335,123.25000762939453
2021-09-02,Meerut,Rice,26.79,16.19,1.27,17.62,5.167747948095588,123.73885810375214
2021-09-03,Meerut,Rice,26.52,17.3,2.01,18.92,5.180480556869033,121.83361351490021
2021-09-04,Meerut,Rice,26.89,9.33,1.73,13.89,4.958441246013943,122.37243354320526
2021-09-05,Meerut,Rice,28.18,1.0,0.81,19.15,5.347337483548101,119.18430626392365
2021-09-06,Meerut,Rice,28.95,6.37,1.01,17.95,5.3566975727114965,114.27440643310547
2021-09-07,Meerut,Rice,28.28,5.49,1.92,13.04,5.010037575284306,115.4516190290451
2021-09-08,Meerut,Rice,27.43,0.15,3.26,17.4,5.116381385289737,111.85760200023651
2021-09-09,Meerut,Rice,27.4,7.33,1.99,14.5,4.949076329410313,116.37478172779083
2021-09-10,Meerut,Rice,26.95,19.45,2.67,14.77,4.893361216590586,117.40970313549042
2021-09-11,Meerut,Rice,26.18,15.51,2.57,3.68,4.565606289333619,128.2800704240799
2021-09-12,Meerut,Rice,26.88,11.72,1.38,17.06,4.957479484015281,124.92103278636932
2021-09-13,Meerut,Rice,27.38,13.29,1.32,10.78,4.67484038862452,123.06614220142365
2021-09-14,Meerut,Rice,27.89,0.47,1.18,17.98,5.072482601374097,116.06998443603516
2021-09-15,Meerut,Rice,27.84,0.22,1.36,17.82,5.037608541890044,111.58752143383026
2021-09-16,Meerut,Rice,26.35,9.34,1.34,8.79,4.4684989588849415,114.66732323169708
2021-09-17,Meerut,Rice,26.74,0.82,1.66,11.79,4.5770218499301185,115.09380340576172
2021-09-18,Meerut,Rice,26.87,0.0,1.68,16.52,4.8037651927230876,110.6100082397461
2021-09-19,Meerut,Rice,27.6,0.27,1.52,19.97,5.026942340955731,106.65760338306427
2021-09-20,Meerut,Rice,28.08,0.2,1.35,19.38,5.029053472566297,103.1162291765213
2021-09-21,Meerut,Rice,27.83,9.9,1.33,15.38,4.783378604080945,103.6874771118164
2021-09-22,Meerut,Rice,26.47,16.86,1.34,10.51,4.376953645177628,126.13696753978729
2021-09-23,Meerut,Rice,25.39,11.39,1.34,16.17,4.521705355269832,120.20663917064667
2021-09-24,Meerut,Rice,26.83,5.9,1.14,14.68,4.577516238249833,120.0443297624588
2021-09-25,Meerut,Rice,27.53,2.94,0.86,14.72,4.628430835117956,114.88762199878693
2021-09-26,Meerut,Rice,26.84,0.52,1.37,14.36,4.517679245719312,114.86625373363495
2021-09-27,Meerut,Rice,27.27,0.0,1.07,18.33,4.730872891181315,110.70537865161896
2021-09-28,Meerut,Rice,26.94,0.13,1.82,19.43,4.724698576500718,113.51470649242401
2021-09-29,Meerut,Rice,26.51,0.45,1.92,18.83,4.628499709596994,110.28385162353516
2021-09-30,Meerut,Rice,26.93,5.85,1.5,17.62,4.5921059939091915,108.46062004566193
2021-10-01,Meerut,Rice,27.83,12.52,0.89,17.18,4.639421777701986,108.79840850830078
2021-10-02,Meerut,Rice,27.86,0.14,0.99,17.11,4.615215289993082,111.03172302246094
2021-10-03,Meerut,Rice,27.4,0.02,1.78,18.76,4.6234768804396245,106.64501488208771
2021-10-04,Meerut,Rice,27.89,0.72,0.99,19.49,4.684121331922319,102.29091346263885
2021-10-05,Meerut,Rice,27.12,4.88,1.26,18.4,4.5305724060612675,106.34269416332245
2021-10-06,Meerut,Rice,26.43,0.02,1.16,18.25,4.430678697259462,100.4978209733963
2021-10-07,Meerut,Rice,25.08,0.0,1.44,18.49,4.283487145953807,95.56141197681427
2021-10-08,Meerut,Rice,24.96,0.0,1.46,18.96,4.2696907626297165,91.44859313964844
2021-10-09,Meerut,Rice,24.54,0.0,1.59,19.49,4.228412944057865,87.83378899097443
2021-10-10,Meerut,Rice,26.32,0.0,1.14,19.11,4.365521695455576,84.73816215991974
2021-10-11,Meerut,Rice,26.04,0.0,0.85,18.42,4.28335440276605,82.06290900707245
2021-10-12,Meerut,Rice,25.11,0.0,1.17,18.94,4.192830643630709,79.4271469116211
2021-10-13,Meerut,Rice,23.26,0.0,2.11,19.75,4.0243927282241225,76.31073296070099
2021-10-14,Meerut,Rice,22.98,0.0,1.93,19.15,3.950420351438794,73.3928695321083
2021-10-15,Meerut,Rice,25.36,0.0,1.27,18.39,4.124577617828541,71.0855484008789
2021-10-16,Meerut,Rice,25.85,0.0,0.97,17.14,4.0919848720552885,69.20700073242188
2021-10-17,Meerut,Rice,25.06,16.91,1.17,7.44,3.577784590778616,88.6281967163086
2021-10-18,Meerut,Rice,21.97,71.69,2.45,4.11,3.29700802853959,123.98662269115448
2021-10-19,Meerut,Rice,22.45,0.02,2.57,17.06,3.7073085100264644,116.30363166332245
2021-10-20,Meerut,Rice,22.14,0.36,1.92,16.3,3.626564219653805,111.00635826587677
2021-10-21,Meerut,Rice,20.75,0.0,1.92,19.0,3.587987542043621,106.56413733959198
2021-10-22,Meerut,Rice,22.15,0.0,1.48,18.6,3.6816449562788973,102.4969071149826
2021-10-23,Meerut,Rice,22.09,0.0,1.92,16.93,3.5875027196941525,99.59125220775604
2021-10-24,Meerut,Rice,22.23,13.04,1.66,13.41,3.431101075151079,102.35519707202911
2021-10-25,Meerut,Rice,20.96,1.03,1.43,15.13,3.3742803660086893,101.49097144603729
2021-10-26,Meerut,Rice,19.8,0.0,1.66,16.44,3.306356030424333,97.18590080738068
2021-10-27,Meerut,Rice,18.92,0.0,1.51,16.38,3.208733130727277,93.60980987548828
2021-10-28,Meerut,Rice,19.75,0.0,1.15,16.32,3.2607315446974394,90.6957596540451
2021-10-29,Meerut,Rice,21.31,0.0,0.74,15.63,3.3493713540775047,88.21410834789276
2021-10-30,Meerut,Rice,18.84,0.0,2.14,15.76,3.1254303155561396,85.5138748884201
2021-10-31,Meerut,Rice,19.98,0.0,1.55,15.78,3.205728007200483,82.98397064208984
2021-11-01,Meerut,Wheat,19.28,0.0,1.4,15.16,3.1051668150819594,242.84476339817047
2021-11-02,Meerut,Wheat,18.0,0.0,1.78,13.9,2.9340851365072935,236.83605194091797
2021-11-03,Meerut,Wheat,18.91,0.0,1.23,13.31,2.969075984400741,231.4533144235611
2021-11-04,Meerut,Wheat,19.92,0.0,0.85,12.15,2.9869584091449646,226.8505096435547
2021-11-05,Meerut,Wheat,19.47,0.0,0.95,9.59,2.829855777732524,221.93642109632492
2021-11-06,Meerut,Wheat,17.27,0.0,2.04,11.22,2.7112199657079747,215.9957841038704
2021-11-07,Meerut,Wheat,18.4,0.0,1.76,12.32,2.8265442235098672,210.36700755357742
2021-11-08,Meerut,Wheat,17.85,0.0,1.62,11.22,2.726180016933752,205.28870075941086
2021-11-09,Meerut,Wheat,17.88,0.0,1.71,12.98,2.781647007695595,200.70534199476242
2021-11-10,Meerut,Wheat,18.96,0.0,1.39,12.08,2.8155588031049077,196.7754364013672
2021-11-11,Meerut,Wheat,19.3,0.0,1.06,11.14,2.7891213112230258,193.28957051038742
2021-11-12,Meerut,Wheat,18.48,0.0,1.27,10.81,2.700352778561396,190.00511169433594
2021-11-13,Meerut,Wheat,16.68,0.0,1.61,12.36,2.611163034167112,186.78131103515625
2021-11-14,Meerut,Wheat,17.26,0.0,1.28,11.94,2.626226712609459,183.5042953491211
2021-11-15,Meerut,Wheat,15.54,0.0,1.51,11.34,2.463653813803514,180.45215606689453
2021-11-16,Meerut,Wheat,15.18,0.0,1.56,12.6,2.4699265010382714,177.43149250745773
2021-11-17,Meerut,Wheat,16.21,0.0,0.92,12.21,2.5210873214166734,174.95326548814774
2021-11-18,Meerut,Wheat,16.57,0.0,1.0,12.71,2.5543846083454818,172.60208129882812
2021-11-19,Meerut,Wheat,16.03,0.0,1.37,10.78,2.432947554299559,170.18223255872726
2021-11-20,Meerut,Wheat,14.69,0.0,1.73,9.82,2.291977575545494,167.96093434095383
2021-11-21,Meerut,Wheat,15.57,0.0,1.95,12.94,2.455897902562748,165.48328399658203
2021-11-22,Meerut,Wheat,14.93,0.0,3.06,15.04,2.4700902549133676,162.6743271946907
2021-11-23,Meerut,Wheat,15.3,0.0,1.7,14.6,2.4732682632946714,160.22072285413742
2021-11-24,Meerut,Wheat,15.57,0.0,1.13,14.15,2.4684068491416573,158.6866334080696
2021-11-25,Meerut,Wheat,15.56,0.0,0.93,13.2,2.4255176903594844,157.31277912855148
2021-11-26,Meerut,Wheat,16.15,0.0,0.83,12.98,2.451555179306938,156.07967376708984
2021-11-27,Meerut,Wheat,15.18,0.0,1.36,11.64,2.3263287221685327,154.87060099840164
2021-11-28,Meerut,Wheat,16.51,0.0,0.94,12.26,2.4343204017759135,153.8080170750618
2021-11-29,Meerut,Wheat,15.15,0.0,1.75,11.86,2.316093481925176,152.54745930433273
2021-11-30,Meerut,Wheat,15.34,0.0,1.98,12.35,2.3391660481382806,151.21536701917648
2021-12-01,Meerut,Wheat,14.11,0.0,0.91,6.86,2.052632477028765,150.7827803492546
2021-12-02,Meerut,Wheat,13.81,0.0,1.12,4.81,2.006155777891764,151.66855305433273
2021-12-03,Meerut,Wheat,15.08,0.95,1.01,7.77,2.13628894399057,157.39860981702805
2021-12-04,Meerut,Wheat,17.79,0.0,0.79,12.99,2.507513396519601,156.9345474243164
2021-12-05,Meerut,Wheat,17.83,0.02,1.11,8.84,2.345186985609505,155.7369276881218
2021-12-06,Meerut,Wheat,16.52,0.45,1.69,10.28,2.307704447091896,162.12959736585617
2021-12-07,Meerut,Wheat,14.18,0.0,2.09,13.26,2.2465149145292065,162.0981216430664
2021-12-08,Meerut,Wheat,14.21,0.0,1.59,13.41,2.249070005330101,159.53407734632492
2021-12-09,Meerut,Wheat,15.51,0.0,0.68,12.15,2.292334018528608,157.47127085924149
2021-12-10,Meerut,Wheat,13.96,0.0,1.51,11.84,2.1715212830267268,155.4622694849968
2021-12-11,Meerut,Wheat,13.4,0.0,1.62,12.56,2.153481999011183,153.59573364257812
2021-12-12,Meerut,Wheat,14.63,0.0,0.82,11.84,2.2107294007353806,152.1337553858757
2021-12-13,Meerut,Wheat,11.6,0.0,1.32,9.86,1.9392481239622628,151.1552855372429
2021-12-14,Meerut,Wheat,12.85,0.0,0.95,8.87,1.9861187323907432,150.16422271728516
2021-12-15,Meerut,Wheat,12.43,0.0,1.56,8.58,1.9472963476992682,148.89506846666336
2021-12-16,Meerut,Wheat,11.37,0.0,1.6,7.3,1.8355112906491946,147.96524047851562
2021-12-17,Meerut,Wheat,9.45,0.0,3.05,11.4,1.8364019809092929,146.98906391859055
2021-12-18,Meerut,Wheat,8.1,0.0,3.16,12.26,1.7681836445442938,145.9476426243782
2021-12-19,Meerut,Wheat,7.51,0.0,2.59,13.86,1.7693954767657651,145.08590251207352
2021-12-20,Meerut,Wheat,9.0,0.0,1.84,13.41,1.8610221026942424,144.32430267333984
2021-12-21,Meerut,Wheat,11.7,0.0,1.2,12.86,2.0318976222234,143.68686228990555
2021-12-22,Meerut,Wheat,12.84,0.0,1.04,12.58,2.1020095248066224,143.06602478027344
2021-12-23,Meerut,Wheat,13.22,0.0,1.2,10.48,2.0598959874534692,142.50870198011398
2021-12-24,Meerut,Wheat,13.21,0.0,1.02,10.28,2.053757922955673,141.93076640367508
2021-12-25,Meerut,Wheat,14.2,0.0,0.83,10.24,2.1195621328694485,141.4215087890625
2021-12-26,Meerut,Wheat,13.07,0.15,1.05,5.45,1.9037199449206021,158.30326527357101
2021-12-27,Meerut,Wheat,14.16,0.91,1.13,9.55,2.0972171334667555,177.31590270996094
2021-12-28,Meerut,Wheat,13.72,0.07,0.97,3.78,1.949356256106871,176.66244953870773
2021-12-29,Meerut,Wheat,12.71,0.86,1.58,11.12,2.059374714063101,176.13429576158524
2021-12-30,Meerut,Wheat,10.92,0.0,1.1,10.24,1.914429188193358,172.59521484375
2021-12-31,Meerut,Wheat,10.6,0.0,1.51,11.21,1.9260834070465835,169.1116288304329
2022-01-01,Meerut,Wheat,11.8,0.0,1.09,11.64,2.024844078890812,166.0863921046257
2022-01-02,Meerut,Wheat,12.09,0.0,1.39,10.45,2.0107806521889597,163.3712723851204
2022-01-03,Meerut,Wheat,12.39,0.0,1.18,11.39,2.0659963806591866,160.80379486083984
2022-01-04,Meerut,Wheat,14.45,0.0,1.24,9.97,2.162814235322219,158.38279277086258
2022-01-05,Meerut,Wheat,12.62,9.69,1.77,2.79,1.9178516374983774,207.0602461695671
2022-01-06,Meerut,Wheat,13.22,0.86,2.66,8.13,2.028073753403606,269.84366476535797
2022-01-07,Meerut,Wheat,14.51,1.35,3.09,5.43,2.0506371538576134,258.5203170776367
2022-01-08,Meerut,Wheat,14.59,32.4,4.05,1.81,2.0631231567540746,339.92157876491547
2022-01-09,Meerut,Wheat,13.7,17.71,1.83,4.19,2.0140087482580964,352.70233154296875
2022-01-10,Meerut,Wheat,11.36,3.45,1.68,10.87,2.0189254834947605,324.87945556640625
2022-01-11,Meerut,Wheat,10.4,0.36,1.42,11.6,1.9812250554246778,310.3649228811264
2022-01-12,Meerut,Wheat,10.82,0.05,1.22,9.77,1.961036201033146,305.5938631296158
2022-01-13,Meerut,Wheat,11.79,0.0,0.95,7.86,1.9719004648694565,299.8163312673569
2022-01-14,Meerut,Wheat,11.34,0.0,0.98,5.85,1.9031860368427354,294.7540372610092
2022-01-15,Meerut,Wheat,10.2,0.0,1.37,3.32,1.8373741839966924,287.7422332763672
2022-01-16,Meerut,Wheat,10.48,0.0,1.55,8.45,1.9267330574267454,281.0909181833267
2022-01-17,Meerut,Wheat,9.85,0.0,1.14,7.73,1.8693540648389617,276.4749437570572
2022-01-18,Meerut,Wheat,9.84,0.0,1.76,9.31,1.9262540277128588,271.3909238576889
2022-01-19,Meerut,Wheat,9.63,0.0,1.2,8.47,1.8943808801737698,267.2916501760483
2022-01-20,Meerut,Wheat,12.51,0.89,0.73,7.16,2.0576947006442774,265.79647958278656
2022-01-21,Meerut,Wheat,12.94,0.12,0.91,8.33,2.1381551108297447,262.8810793161392
2022-01-22,Meerut,Wheat,10.7,6.77,4.45,3.67,1.9402610655682728,320.9667295217514
2022-01-23,Meerut,Wheat,11.4,16.48,1.74,4.62,1.999361767559465,359.1144472360611
2022-01-24,Meerut,Wheat,10.64,0.17,1.23,7.41,1.9779323238003772,330.3645998239517
2022-01-25,Meerut,Wheat,9.92,0.14,1.38,4.75,1.9205533940421735,316.7816251516342
2022-01-26,Meerut,Wheat,9.64,0.09,1.82,9.76,2.0016468016939855,307.7556699514389
2022-01-27,Meerut,Wheat,9.8,0.01,2.44,14.06,2.151943574807711,299.39747750759125
2022-01-28,Meerut,Wheat,9.6,0.0,2.72,15.95,2.2007952606655916,289.7632509469986
2022-01-29,Meerut,Wheat,10.51,0.0,1.95,16.22,2.29318069290638,281.5624237060547
2022-01-30,Meerut,Wheat,12.08,0.0,2.69,16.09,2.428735655129788,273.5206514596939
2022-01-31,Meerut,Wheat,13.91,0.0,1.1,11.73,2.445030637344128,267.12626516819
2022-02-01,Meerut,Wheat,13.48,0.0,1.73,11.18,2.4063093724691638,261.78416311740875
2022-02-02,Meerut,Wheat,12.44,0.0,1.67,12.97,2.3978972605624826,255.99517822265625
2022-02-03,Meerut,Wheat,11.66,14.44,2.86,3.82,2.1617341278434314,365.46248495578766
2022-02-04,Meerut,Wheat,10.75,0.89,1.68,7.98,2.13080168198631,360.71720123291016
2022-02-05,Meerut,Wheat,11.23,0.01,1.47,13.54,2.3583146050211172,340.4623121023178
2022-02-06,Meerut,Wheat,12.27,0.0,1.32,16.69,2.5556117689446416,326.56632363796234
2022-02-07,Meerut,Wheat,13.62,0.0,1.28,15.39,2.6427511880224936,315.43006002902985
2022-02-08,Meerut,Wheat,15.44,0.94,1.03,14.29,2.7730327744816266,308.3747774362564
2022-02-09,Meerut,Wheat,13.05,8.7,1.36,11.19,2.4848088835307727,364.53095376491547
2022-02-10,Meerut,Wheat,12.28,0.0,2.26,16.28,2.600949857783736,338.2198244333267
2022-02-11,Meerut,Wheat,11.5,0.0,2.86,17.36,2.580438575174426,321.6682344675064
2022-02-12,Meerut,Wheat,12.13,0.0,2.29,19.23,2.7075420067183074,308.9630126953125
2022-02-13,Meerut,Wheat,14.73,0.0,1.17,17.55,2.9035700171713565,299.5262235403061
2022-02-14,Meerut,Wheat,15.35,0.0,1.06,18.17,2.996634262040686,290.97920358181
2022-02-15,Meerut,Wheat,15.66,0.0,1.15,17.37,3.0142230672487758,282.5695127248764
2022-02-16,Meerut,Wheat,15.37,0.0,1.85,17.8,3.019737947176499,274.24393594264984
2022-02-17,Meerut,Wheat,15.35,0.0,1.68,18.21,3.048948248018016,266.13121926784515
2022-02-18,Meerut,Wheat,15.58,0.0,1.68,17.61,3.0668457621425276,257.6751798391342
2022-02-19,Meerut,Wheat,15.28,0.02,2.35,18.24,3.0779970621241697,249.17450845241547
2022-02-20,Meerut,Wheat,14.33,0.0,3.0,18.01,2.9988817752573618,240.11363089084625
2022-02-21,Meerut,Wheat,15.69,0.0,1.57,20.0,3.2115012504689573,232.55597054958344
2022-02-22,Meerut,Wheat,16.2,0.0,3.88,18.75,3.235268284757879,225.1659482717514
2022-02-23,Meerut,Wheat,16.3,0.06,3.19,14.16,3.098197771039654,217.59796142578125
2022-02-24,Meerut,Wheat,17.43,0.11,1.15,13.88,3.2088064264966514,213.97189646959305
2022-02-25,Meerut,Wheat,18.15,1.27,1.31,15.77,3.3664797319226087,213.04893493652344
2022-02-26,Meerut,Wheat,16.09,5.09,3.25,14.51,3.145885083932824,226.20562613010406
2022-02-27,Meerut,Wheat,16.43,0.08,1.97,17.93,3.319882039447964,216.9845536351204
2022-02-28,Meerut,Wheat,15.74,0.0,2.14,20.25,3.3511554815627616,207.71770924329758
2022-03-01,Meerut,Wheat,17.22,0.0,1.43,19.36,3.486143712150144,199.55120086669922
2022-03-02,Meerut,Wheat,18.85,0.0,1.4,19.61,3.6776895475896243,191.9694945216179
2022-03-03,Meerut,Wheat,19.95,0.0,1.18,18.32,3.7581440456736166,188.52768391370773
2022-03-04,Meerut,Wheat,18.83,0.0,2.06,18.78,3.683985933339399,184.90619212388992
2022-03-05,Meerut,Wheat,18.03,0.0,2.3,21.03,3.70578065116973,178.1873658299446
2022-03-06,Meerut,Wheat,19.68,0.0,1.02,16.67,3.726764696795305,172.76401966810226
2022-03-07,Meerut,Wheat,20.31,0.0,0.96,18.07,3.86630220759788,167.8705170750618
2022-03-08,Meerut,Wheat,20.77,0.0,1.83,18.62,3.9559467046915913,162.36591339111328
2022-03-09,Meerut,Wheat,21.02,0.0,2.51,19.05,4.019874045195445,156.8950653076172
2022-03-10,Meerut,Wheat,21.3,0.0,2.52,19.38,4.083276784277363,151.9083023071289
2022-03-11,Meerut,Wheat,21.28,0.0,2.38,21.07,4.170294584178103,148.04362803697586
2022-03-12,Meerut,Wheat,21.25,0.0,2.22,22.31,4.237358768626069,144.66361552476883
2022-03-13,Meerut,Wheat,23.59,0.0,2.04,20.47,4.435447489669291,141.90044403076172
2022-03-14,Meerut,Wheat,25.04,0.0,1.48,21.4,4.654548174632098,139.6471068263054
2022-03-15,Meerut,Wheat,25.82,0.0,2.09,20.82,4.736323309300002,137.68214732408524
2022-03-16,Meerut,Wheat,25.49,0.0,2.79,22.18,4.783650316489904,135.92090159654617
2022-03-17,Meerut,Wheat,25.53,0.0,1.07,20.83,4.750662879067688,134.45834666490555
2022-03-18,Meerut,Wheat,27.44,0.0,1.68,18.71,4.8832591212739285,133.07419270277023
2022-03-19,Meerut,Wheat,28.33,0.0,1.17,20.18,5.074214097150784,131.77128285169601
2022-03-20,Meerut,Wheat,28.67,0.0,1.05,21.84,5.215284727019165,130.74702769517899
2022-03-21,Meerut,Wheat,28.17,0.0,1.72,20.4,5.114023052275801,129.6604111790657
2022-03-22,Meerut,Wheat,26.46,0.0,3.25,22.09,5.023584958063721,128.54632884263992
2022-03-23,Meerut,Wheat,26.99,0.0,1.82,20.38,5.026792038157937,127.61707752943039
2022-03-24,Meerut,Wheat,27.25,0.0,1.33,21.82,5.14574024604657,126.90238952636719
2022-03-25,Meerut,Wheat,26.2,0.0,2.62,22.76,5.090074115085439,126.26838237047195
2022-03-26,Meerut,Wheat,25.64,0.0,3.41,24.07,5.10461604681147,125.73738545179367
2022-03-27,Meerut,Wheat,26.84,0.0,2.53,23.82,5.255984035942395,125.30364543199539
2022-03-28,Meerut,Wheat,28.6,0.0,1.42,23.95,5.491670765935638,124.93401020765305
2022-03-29,Meerut,Wheat,28.77,0.0,2.03,24.46,5.558108754342147,124.6072769165039
2022-03-30,Meerut,Wheat,29.72,0.0,1.27,23.77,5.66050464387803,124.33147877454758
2022-03-31,Meerut,Wheat,29.22,0.0,1.37,22.96,5.583757354882141,124.13005828857422
2022-04-01,Meerut,Wheat,28.42,0.0,2.43,25.54,5.631534377188827,123.97270649671555
2022-04-02,Meerut,Wheat,29.19,0.0,1.5,25.64,5.751536317960491,123.8428071141243
2022-04-03,Meerut,Wheat,29.26,0.0,1.52,26.16,5.8059675890434805,123.73753041028976
2022-04-04,Meerut,Wheat,29.69,0.0,1.97,25.31,5.839417232984309,123.66313934326172
2022-04-05,Meerut,Wheat,28.75,0.0,2.29,24.92,5.725818380839843,123.60419780015945
2022-04-06,Meerut,Wheat,29.81,0.0,2.22,24.53,5.857852503849493,123.56014251708984
2022-04-07,Meerut,Wheat,30.67,0.0,1.9,25.59,6.0366240394358455,123.52467030286789
2022-04-08,Meerut,Wheat,31.59,0.0,1.79,26.11,6.197993671194918,123.47431182861328
2022-04-09,Meerut,Wheat,32.64,0.0,1.73,24.81,6.2840408372335235,123.43253642320633
2022-04-10,Meerut,Wheat,32.37,0.0,2.2,24.77,6.268804295624594,123.39706420898438
2022-04-11,Meerut,Wheat,33.31,0.0,1.8,25.36,6.437573056968839,123.3770415186882
2022-04-12,Meerut,Wheat,33.88,0.0,1.32,16.76,6.05958820660821,123.3816146850586
2022-04-13,Meerut,Wheat,32.02,0.0,1.79,24.37,6.26362136694357,123.3758881688118
2022-04-14,Meerut,Wheat,31.52,0.06,1.98,23.11,6.1552595134891135,141.37001037597656
2022-04-15,Meerut,Wheat,30.75,0.03,1.82,23.65,6.104561950326315,147.96180725097656
2022-04-16,Meerut,Wheat,31.85,0.0,1.66,25.33,6.347075167928687,140.81097096204758
2022-04-17,Meerut,Wheat,31.83,0.0,1.68,25.13,6.352340651885334,135.71834117174149
2022-04-18,Meerut,Wheat,33.75,0.0,2.01,24.39,6.577160177784865,132.19985961914062
2022-04-19,Meerut,Wheat,34.98,0.0,2.12,23.41,6.698837428752435,130.16910552978516
2022-04-20,Meerut,Wheat,34.14,0.0,3.19,24.45,6.6660003093296964,128.5846710205078
2022-04-21,Meerut,Wheat,29.82,0.04,2.22,10.91,5.443418427103137,127.70977467298508
2022-04-22,Meerut,Wheat,31.29,0.0,1.73,24.13,6.316534411789177,126.77250355482101
2022-04-23,Meerut,Wheat,31.88,0.0,2.35,25.72,6.489893899186408,125.60520619153976
2022-04-24,Meerut,Wheat,32.26,0.0,3.42,26.01,6.570213841209505,124.79724436998367
2022-04-25,Meerut,Wheat,33.09,0.0,2.76,24.66,6.624173340643593,127.36645191907883
2022-04-26,Meerut,Wheat,34.29,0.0,2.35,24.6,6.792850270291288,128.42101603746414
2022-04-27,Meerut,Wheat,34.09,0.0,2.47,26.77,6.897783601301365,126.60827189683914
2022-04-28,Meerut,Wheat,35.5,0.0,1.66,25.31,7.020853546371619,125.3316879272461
2022-04-29,Meerut,Wheat,36.07,0.0,2.58,25.32,7.111678350706287,124.52373951673508
2022-04-30,Meerut,Wheat,36.58,0.0,1.88,25.97,7.230365753862514,124.00703877210617
2022-05-01,Meerut,None,34.86,0.0,3.01,23.94,6.90512591342199,135.91976165771484
2022-05-02,Meerut,None,34.59,0.0,3.1,24.49,6.913440666070399,141.50218963623047
2022-05-03,Meerut,None,34.13,0.0,2.16,21.02,6.675874055564086,141.41979217529297
